Gene,Log2FC,PVal
GOLGA6L3,3.195867216829225,0.0010605414758112
GOLGA6L4,2.4536522091402126,0.0324328738639954
GOLGA2P7,2.2210827144928538,0.0051682026035119
BNC1,2.396070032293552,3.6490177945203945e-11
IL16,2.483011035657112,0.0003677875588899
MESD,1.8034814931749936,2.0427542140123737e-11
CEMIP,3.455581694385729,3.236858169733402e-16
ADAMTS7,3.186335663567034,5.923004194093524e-05
CIB2,2.266165247833684,0.0461885170274897
ADAMTS7P3,3.203728873911507,0.0050360478395138
PSTPIP1,1.8314669223793487,0.0138007383896987
DNM1P35,1.8295969697352283,0.0471391432802151
CSPG4,3.461298126668952,2.2432135230149187e-22
IMP3,2.6906522956182304,1.2199794487880073e-05
MIR631,6.024946565083433,0.0262882745437944
COMMD4,1.542466644730324,0.0003162806951686
LOXL1,4.622320674431298,1.8946057666602278e-10
CD276,1.655036866936948,5.602659040582926e-09
NPTN,1.8355252328392615,3.2157497357666343e-10
NPM1P43,5.095454873045492,0.0261842440387453
FKBP1AP2,3.819940988800625,0.0175370688911765
NEO1,2.130619485632467,1.5081490150836228e-08
PKM,2.3482493202572763,2.0428958371299e-15
CLN6,1.5718748714516133,6.2770234209710894e-06
SNORD18C,5.200185368094068,0.0089478145159108
SCARNA14,3.4185438364740373,0.0199132711791639
SLC24A1,1.5880146517987548,8.301025784484861e-05
RNU5A-1,3.057501229112854,0.0408050552920621
PLEKHO2,2.7430617515042792,7.650920036961576e-11
GAPDHP61,1.925410495730224,0.0007689665083298
PCLAF,2.2155003784073357,0.0128181303067504
CA12,12.804193771653583,3.046638607386092e-15
APH1B,1.5238329276890756,0.0382111173661101
TLN2,4.755098521452367,1.0537359926604415e-14
ZNF444P1,4.778976614944305,0.0002799946908581
FBN1,3.6593633245813417,8.443454927689825e-30
DUT,1.859439324446176,9.373002128336948e-09
GAPDHP55,1.9230648311874785,0.0403705275043741
ACTBP7,1.9651293072844973,0.0054711847198824
PIN4P1,2.8240448485693936,0.0245796376644762
FRMD5,1.6558860156696258,0.000486507856481
PDIA3,1.5336634877610205,1.6333101902782766e-05
CKMT1A,3.8878788182089017,5.1778634350865667e-11
PDIA3P2,2.655388058928844,0.0029565187873741
CKMT1B,3.929837105252101,2.714872746113788e-10
MAP1A,1.7365768517089673,0.0063085966620983
LCMT2,1.8546425025626423,0.0010583880076842
EIF4EBP2P2,4.334507862780838,0.0093708379454532
STARD9,1.7974988930285123,0.0028771717675898
CHST14,1.7880063763608904,8.730505634808991e-05
IVD,2.162862681704182,5.3738445771593184e-11
DISP2,2.979682665497164,6.902133578027484e-05
THBS1,4.105671166577297,1.0107473760585379e-10
MEIS2,2.381857140957445,0.0006382271156341
RBM17P4,4.653499414503406,9.39357627530372e-07
FSCN1P1,2.827365806755876,0.0413743380440919
GOLGA8A,2.7803402967778728,2.3615408356496856e-10
RN7SL719P,5.366726819051225,0.0471505208947682
GABRB3,5.761943281531559,0.002257306431675
NDN,8.091365246563937,9.791565161998535e-07
MKRN3,4.981965208431059,0.0129934510833246
TUBGCP5,1.6864153581375598,1.0875840833529573e-06
RNU7-160P,2.966195126160603,0.0385289002928658
MEG9,7.4796220322745475,1.3757226791895457e-05
MIR323B,5.366726819051225,0.0471505208947682
MIR668,5.632695602218113,0.0259409318630082
MIR381HG,4.981965208431059,0.0129934510833246
MIR411,4.421889339808628,0.019244257059239
SNORD114-29,6.270592551187139,0.0013324860065965
SNORD114-20,7.1444613166834605,5.667902322808327e-05
SNORD114-15,5.632695602218113,0.0259409318630082
SNORD114-14,5.982304472802634,0.0400894896636234
SNORD114-13,5.819082429721226,0.0024935100567074
SNORD114-10,5.200185368094068,0.0089478145159108
SNORD114-6,5.632695602218113,0.0259409318630082
SNORD114-3,5.580519608268308,4.027694862817496e-06
SNORD113-9,6.41005513806843,0.035297791119125
SNORD113-1,5.632695602218113,0.0259409318630082
MIR370,6.91233482820372,0.0009609271433191
SNORD112,6.204248997958302,0.0006566360740575
MEG8,8.994474832570475,1.1895892787719077e-33
RTL1,11.045300806014454,1.9422313968762363e-12
MIR493,5.819082429721226,0.0024935100567074
MEG3,13.040946107572273,1.0326680384693456e-27
BCL11B,5.021668889791858,2.8385635642630943e-08
PRIMA1,5.903110310140318,5.2494746908903854e-14
FLRT2,7.234491332456715,1.2314260701724941e-23
ENSAP2,2.411853380356678,0.0155328891544938
EIF3LP1,2.699691101132003,0.0194350140571708
STON2,3.401045212680052,6.410505616054705e-18
UNGP3,4.540740811152059,2.6442615157191003e-05
