Gene,Log2FC,PVal
ZNF585B,1.6553866735589096,0.0001497617783538
ZNF420,3.6057607334629256,0.0009420971197288
ZNF568,8.409133905107513,5.019765305554721e-07
ZNF829,7.568999754513539,5.512531680893101e-09
ZNF345,4.889816494753935,0.0008270206681039
ZNF790,8.087471273587623,1.952918680041261e-05
ZFP82,5.742964008919992,6.181270356752374e-06
ARHGAP33,1.6766109999717578,0.00416082831065
IGFLR1,4.945903585649438,0.0003546290252143
SBSN,3.660692084627872,0.0036063049650127
WTIP,2.0935514341924613,1.4503763307174829e-06
TSHZ3,4.576532533593157,3.2524512265756556e-11
LINC00662,3.25530211359141,0.0073434012576161
BNIP3P27,6.754706784585182,0.024412942727459
ZNF682,6.754706784585182,0.024412942727459
FCHO1,3.201585605223327,0.0013867438137033
ANKLE1,1.924241829033257,0.0004822658560182
CPAMD8,1.9249614884271613,0.0008969925901221
RAB8A,1.5498773900929397,0.001903188554187
SYDE1,2.9394810676941514,2.182485323312911e-08
CASP14,4.508574040183814,0.0134656057351923
CLEC17A,5.404594588063282,0.0323511846256727
ASF1B,1.793234487374018,6.057601053049497e-06
CALR,1.519433195585881,0.0001391218113211
ZNF441,6.318037716185266,0.0007135613239764
S1PR5,2.930129528110028,2.1007010321604395e-08
ANGPTL4,3.580591916462737,1.3071684856502874e-06
RPS28,1.678151969422764,0.0172256343655583
ZNF358,1.8863698018639783,0.0021918969976377
TNFSF9,3.606924684593696,4.1716323916893176e-08
RFX2,1.8327804907099536,1.683646500434467e-06
UHRF1,2.086904146446843,1.893052607772471e-05
DPP9-AS1,3.56399873728243,7.4846595066183586e-06
MYDGF,1.7513911941536064,4.063229269359123e-05
YJU2,2.114490794296839,0.0008059379862808
TBXA2R,3.015080266423962,0.0310776991296855
NFIC,1.7078852327404708,0.0013726979037428
TLE6,2.5406310213394168,0.0283950693896179
LMNB2,1.657047445959903,2.7574822125913367e-06
TIMM13,1.7174277588322722,1.4718693786358513e-06
MOB3A,1.6015111239318516,0.0004020108378543
ABHD17A,1.6254928434296283,4.367084820695466e-05
MBD3,1.8422051367947367,1.1029272596728012e-06
ADAMTSL5,2.119672327614586,0.0037217066041888
PLPPR3,1.617170874009093,0.0011702637764176
FSTL3,1.568475385629292,7.441037121541388e-07
PARD6G,2.3024514728620997,1.4722472523356293e-08
CD226,3.071223432582778,0.0137238785746893
ATP5MC1P6,3.0550299512000527,7.739091313447746e-05
