Gene,Log2FC,PVal
GLYATL3,2.741206604181891,0.0420693781390351
PTCHD4,2.967844375497887,0.0046838208179896
C6orf223,2.1576526185670595,0.0156762087954026
TTBK1,2.580483226481784,0.0172554231926033
FGD2,1.5804744216044089,0.0218534383334094
MIR3934,4.844245792382354,0.0023980370186929
IRF4,2.3465036396549577,0.0078785143539101
RN7SKP70,1.997853988826928,0.0027679615553847
FBLL1,1.5487038529018906,0.0315397234856092
PDGFRB,4.065127802999787,0.0003597096814857
VTRNA1-3,1.8361072880812468,0.0053571313595728
CXXC5,1.547040932131532,1.3361641033993287e-06
IL13,2.968269349761669,0.0423985470974621
RN7SL689P,2.372951915593837,0.0281020053729375
EPB41L4A-DT,3.137975652290456,0.0075504201313294
SNORA13,4.297541811707699,0.0107537407993761
PDZPH1P,2.869275403475292,0.0390611275114973
SPATA9,1.9708360723478324,0.0106769536982819
NR2F1,1.991779162193743,0.0003320013761105
ALDH7A1P1,2.5214318590118205,0.03838568703424
PDE8B,2.567184174955266,0.0030086590421973
PRELID3BP5,2.9503026140590816,0.0445914010453576
INTS6P1,2.104572289913605,0.0262663239548142
SNORD123,3.1428257881755086,0.0147571190254281
SLC6A19,2.7330433274239425,0.0362702707276394
ANXA10,1.912979193857126,0.0036100272051911
KLHL2P1,1.5836616026450163,0.0141917699231103
TRAM1L1,2.862762687160736,0.0363771516225269
CFI,2.207303202373899,0.015705339705202
ACTR3BP4,2.846581281931986,0.0369347599362211
LRRC37A15P,2.4949094410069845,0.0004955928165824
HERC3,1.72959030824252,0.0188699039948192
RNPS1P1,2.3693522445017776,0.0030156654280073
CPZ,1.9450891009448688,0.0031731466429129
LINC02482,2.09117869142017,0.0031448552981503
NSG1,2.071771092808785,0.0007498043925097
ALG1L7P,2.078352282966443,0.0150811112313341
CPLX1,1.7218605351052665,0.0001968341329199
TNK2-AS1,1.9556646467482544,0.0042556750296553
VEZF1P1,2.7003113775082777,0.0256948267688595
HTR3E,2.965489271946108,0.0067083867292371
SNORA63D,2.119603988462793,0.0107024594355142
BRD7P2,1.5246072600064458,0.0301548764499966
TIPARP-AS1,2.847326465531624,4.127850257547962e-07
SNRPCP3,4.281096145025666,0.0105592913628415
CPHL1P,2.5662163407189644,0.0013748868567787
SLC9A9,3.482878314263465,0.0154134346275499
PAQR9,2.9118381483903453,0.0102781032703819
RNA5SP141,3.7728015028490023,0.012144937285896
NPHP3-AS1,4.125988613756465,0.0010585047843714
ALDH1L1-AS2,2.939554848762107,0.008229099970938
SPICE1,1.59065906144764,0.0101981731059842
RNY1P12,2.4059980740971647,0.0159218402678855
HMGN1P7,2.0998642868432302,0.0110042624871191
CADM2,2.3598877837173777,0.0121871774846679
COPS8P2,2.389645225200764,0.0014315595428281
TMEM89,3.1454698445669784,0.0218037545356749
ZNF197-AS1,3.5271674782111444,0.0215132611325961
SEC13P1,2.0659389602762546,0.0446412209020827
KRT18P17,1.8770585046084465,0.013829025266024
RNU6-234P,3.3885774433465023,0.016139647806687
ACKR3,1.7812152432526542,0.0357377245627374
ALPG,3.2566745106572874,0.0238447214393256
B3GNT7,1.6916103556705664,0.004924377194466
NHEJ1,1.5290939043949434,0.0001514204056143
WNT10A,1.6942347574218883,0.0002039976250409
LINC01280,2.557684228387462,0.0397289374429047
CRYGFP,2.398982168029748,0.0387494876096587
AOX3P,2.541532730616337,0.0247988789229029
PDE1A,2.612358291226497,0.0233426752153254
ITGB6,1.7557369968568362,1.1720719543108444e-05
LIMS4,3.240810213735835,0.0162858798445378
SH3RF3-AS1,1.9690474240203688,4.462413211583566e-07
RNA5SP101,2.3356574973185387,0.0054403930327517
C2orf81,2.4258479968842,0.0254006816331204
BRD7P6,3.09275295193499,0.0334361344274781
RN7SL604P,3.086794130600477,0.0408283442515004
DBIL5P2,2.52468857584255,0.0280938392680211
C2orf73,2.741206604181891,0.0420693781390351
SLC25A5P2,3.451969603357401,0.0242578723894603
LINC01946,3.31101124489323,0.0241287733430755
LINC00276,2.968269349761669,0.0423985470974621
CMPK2,1.641328869459652,0.008784175355774
KIF26B-AS1,2.551219848847679,0.0319230223911427
RNA5S17,5.279240094731685,0.0004543093632319
RNA5S13,3.670858031078613,0.0471969289570568
RNA5S9,2.5295540929506477,0.0045169122200122
LEFTY1,2.625238330869876,0.0489385491717681
NDUFB1P2,2.9399461633075505,0.0459810072630276
RNU6ATAC35P,4.417584627224725,0.0004069053368866
LINC01136,3.6150991594294273,0.001422697664412
MIR6739,2.1420337729330483,0.0152338779389493
CFH,2.44087659725233,0.0001419107157596
GOT2P2,3.4829499604675416,0.0021450920327633
TOP1P1,3.969854028075341,0.0012236548307765
SELP,3.0508780653902225,0.0264939437285262
HSPA7,2.440329999607444,0.0053139743104837
MUC1,1.503596612893359,0.0004260963364758
IVL,2.826339975485757,0.0046193806736936
FLG,3.433886450607792,0.0247700542990099
KRT8P28,3.364606859750792,0.0403747093909235
RNU6-1062P,3.9970859285043066,0.0021630274813186
MIR2682,4.844245792382354,0.0023980370186929
SNORD21,4.062028824229511,0.0365682215320619
RN7SKP272,3.112052885875736,0.0254613124683341
CDCA4P2,3.78058290283529,0.0023061155018556
CLCA4,2.4380211723283103,0.0149343446097696
CLCA2,1.5196976935383362,0.003444339172257
ZMYM4-AS1,2.187040347496371,0.0197804552741985
LCK,2.3613792945142427,0.0039508936176162
CHCHD3P3,1.6188881402869528,0.0322366088882861
RPL12P13,3.118271257964285,0.0052217653596531
LINC00339,1.8302891007731337,0.0032729899936597
HS6ST1P1,1.808960485695689,0.0123387461736119
LINC01783,2.422338232457331,0.0388729188858043
HSPB7,4.265922459278938,0.0065911349938819
SLC45A1,2.015853982756372,0.0277510524207764
TP73,1.5696658066636402,8.269200622591535e-05
MMEL1,3.736707154798217,0.0008034361140857
MMP23A,2.9399461633075505,0.0459810072630276
